GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",4111,121.0,3605.0,29.0,9.0,0.0,318.0,Washington,False,1.876,-9.947,0.64,0.057,6.7,0.0,+38.8962674,-076.9407751
11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",4121,4.0,3976.0,0.0,9.0,0.0,22.0,Washington,False,-0.522,-2.044,-0.147,0.071,-0.026,0.0,+38.8942107,-076.9313427
11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",2169,62.0,2104.0,0.0,0.0,0.0,3.0,Washington,False,2.483,-1.45,-0.328,-0.188,-0.471,0.0,+38.9055926,-076.9325520
11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",2171,16.0,2049.0,0.0,6.0,0.0,86.0,Washington,False,0.318,-3.475,-0.209,0.014,2.757,0.0,+38.8985783,-076.9210632
11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",3949,0.0,3804.0,0.0,8.0,0.0,105.0,Washington,False,-0.548,-2.077,-0.174,0.103,1.936,0.0,+38.8922212,-076.9192026
11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",3521,16.0,3323.0,0.0,33.0,0.0,99.0,Washington,False,-0.708,-3.111,-0.15,0.9,1.65,0.0,+38.9015402,-076.9321955
11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",4078,950.0,2764.0,40.0,22.0,0.0,156.0,Washington,True,22.698,-29.613,0.818,0.186,2.412,0.0,+38.8965543,-076.9804319
11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",1971,397.0,1433.0,0.0,30.0,0.0,53.0,Washington,True,19.218,-23.981,-0.163,1.522,0.569,0.0,+38.8964252,-076.9743021
11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",3125,2000.0,779.0,0.0,106.0,0.0,93.0,Washington,True,51.936,-59.983,-0.272,2.267,1.386,0.0,+38.8961726,-076.9866524
11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",3470,2047.0,1004.0,0.0,79.0,0.0,288.0,Washington,False,34.281,-43.199,-0.354,1.311,6.754,-0.064,+38.8915403,-076.9827594
11001008100,"Census Tract 81, District of Columbia, District of Columbia",3286,2493.0,315.0,7.0,92.0,0.0,276.0,Washington,False,16.073,-24.169,-0.262,0.742,5.431,0.0,+38.8931710,-076.9925272
11001008200,"Census Tract 82, District of Columbia, District of Columbia",3056,2381.0,232.0,0.0,102.0,0.0,254.0,Washington,False,-7.956,0.406,-0.958,1.023,5.158,-0.08,+38.8918309,-077.0006040
