GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
24510040100,"Census Tract 401, Baltimore city, Maryland",4007,1996.0,544.0,27.0,948.0,89.0,276.0,Baltimore,True,7.605,-28.747,-0.074,12.446,4.703,2.221,+39.2902267,-076.6145019
24510040200,"Census Tract 402, Baltimore city, Maryland",865,361.0,287.0,1.0,100.0,9.0,29.0,Baltimore,False,3.318,-13.906,-0.258,-0.547,1.559,1.04,+39.2903223,-076.6250565
24510060100,"Census Tract 601, Baltimore city, Maryland",2948,787.0,1420.0,115.0,116.0,0.0,557.0,Baltimore,True,2.033,-17.4,2.493,2.497,12.541,0.0,+39.2946533,-076.5751514
24510060200,"Census Tract 602, Baltimore city, Maryland",3075,1306.0,1279.0,10.0,30.0,0.0,396.0,Baltimore,True,18.964,-24.855,-2.193,-0.94,8.198,-0.027,+39.2944298,-076.5806137
24510060300,"Census Tract 603, Baltimore city, Maryland",1931,664.0,844.0,0.0,86.0,0.0,236.0,Baltimore,True,14.365,-28.86,-2.007,3.476,8.413,0.0,+39.2942438,-076.5855106
24510060400,"Census Tract 604, Baltimore city, Maryland",1433,408.0,928.0,11.0,46.0,0.0,23.0,Baltimore,True,17.914,-20.363,0.026,1.508,-0.053,0.0,+39.2950986,-076.5909176
24510070100,"Census Tract 701, Baltimore city, Maryland",2889,46.0,2447.0,37.0,0.0,0.0,317.0,Baltimore,False,-7.345,-2.224,0.652,-1.589,9.252,0.0,+39.2998323,-076.5754298
24510070200,"Census Tract 702, Baltimore city, Maryland",2817,12.0,2656.0,0.0,9.0,0.0,127.0,Baltimore,False,-4.407,1.072,-0.25,0.094,3.281,0.0,+39.2996608,-076.5810142
24510070300,"Census Tract 703, Baltimore city, Maryland",885,32.0,690.0,17.0,0.0,0.0,145.0,Baltimore,True,0.587,-16.812,1.608,-0.731,15.287,0.0,+39.2994991,-076.5859396
24510070400,"Census Tract 704, Baltimore city, Maryland",1495,75.0,1281.0,0.0,117.0,0.0,22.0,Baltimore,False,4.035,-12.241,-0.218,7.771,0.654,0.0,+39.3002032,-076.5928470
24510080101,"Census Tract 801.01, Baltimore city, Maryland",3993,1115.0,2657.0,0.0,37.0,0.0,50.0,Baltimore,False,-6.65,5.984,-0.312,-1.911,0.054,0.0,+39.3228490,-076.5790240
24510080102,"Census Tract 801.02, Baltimore city, Maryland",2181,28.0,2133.0,0.0,12.0,0.0,0.0,Baltimore,False,-2.446,2.839,-0.119,-0.164,-0.476,0.0,+39.3170456,-076.5758920
24510080200,"Census Tract 802, Baltimore city, Maryland",1539,56.0,1483.0,0.0,0.0,0.0,0.0,Baltimore,False,2.559,-1.271,-0.208,0.0,-1.08,0.0,+39.3119650,-076.5816166
24510080301,"Census Tract 803.01, Baltimore city, Maryland",1653,13.0,1581.0,6.0,10.0,0.0,43.0,Baltimore,False,0.368,-3.139,0.249,0.415,2.107,0.0,+39.3057013,-076.5820327
24510080302,"Census Tract 803.02, Baltimore city, Maryland",3002,0.0,2831.0,0.0,0.0,0.0,52.0,Baltimore,False,-0.601,-4.614,-0.18,-0.06,1.492,0.0,+39.3059215,-076.5764340
24510080400,"Census Tract 804, Baltimore city, Maryland",1214,139.0,972.0,0.0,0.0,0.0,90.0,Baltimore,True,11.118,-18.218,-0.055,-0.277,6.584,0.0,+39.3056714,-076.5861659
24510080500,"Census Tract 805, Baltimore city, Maryland",1683,7.0,1648.0,0.0,28.0,0.0,0.0,Baltimore,False,-1.004,0.674,-0.258,1.664,-0.99,0.0,+39.3141597,-076.5938464
24510080600,"Census Tract 806, Baltimore city, Maryland",2418,129.0,2266.0,0.0,0.0,0.0,0.0,Baltimore,False,4.722,-4.273,-0.175,-0.379,-0.758,0.0,+39.3104188,-076.5934776
24510080700,"Census Tract 807, Baltimore city, Maryland",697,3.0,693.0,0.0,0.0,0.0,1.0,Baltimore,False,-0.596,1.261,-0.002,-0.344,-0.319,0.0,+39.3070324,-076.5932887
