GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
36005035000,"Census Tract 350, Bronx County, New York",1951,58.0,1193.0,0.0,48.0,0.0,631.0,New York City,False,-5.519,-2.407,-0.316,-0.283,10.243,0.0,+40.8685221,-073.8482552
36005035100,"Census Tract 351, Bronx County, New York",3628,2066.0,209.0,20.0,209.0,0.0,1074.0,New York City,False,-2.412,-5.736,0.224,-0.597,8.599,0.0,+40.8950697,-073.8999975
36005035600,"Census Tract 356, Bronx County, New York",2400,71.0,1524.0,23.0,169.0,0.0,509.0,New York City,False,-2.735,-10.559,0.76,5.705,2.891,0.0,+40.8668995,-073.8360435
36005035800,"Census Tract 358, Bronx County, New York",8115,190.0,5860.0,187.0,174.0,0.0,1616.0,New York City,False,-0.189,-12.651,2.131,1.421,8.551,0.0,+40.8739819,-073.8425963
36005035900,"Census Tract 359, Bronx County, New York",2234,0.0,495.0,7.0,56.0,0.0,1683.0,New York City,False,-0.966,1.504,0.239,1.095,-0.89,0.0,+40.8402093,-073.8833847
36005036000,"Census Tract 360, Bronx County, New York",2977,327.0,1243.0,0.0,355.0,0.0,964.0,New York City,False,-17.923,5.258,-0.448,7.993,3.579,0.0,+40.8668405,-073.8431182
36005036100,"Census Tract 361, Bronx County, New York",5794,27.0,1565.0,0.0,3.0,0.0,4199.0,New York City,False,-0.107,-3.086,-0.159,-0.68,4.654,-0.048,+40.8422604,-073.8795761
36005036300,"Census Tract 363, Bronx County, New York",8121,152.0,1412.0,30.0,0.0,23.0,6480.0,New York City,False,0.837,-2.534,0.095,-0.289,1.434,0.237,+40.8445438,-073.8827576
36005036400,"Census Tract 364, Bronx County, New York",2474,0.0,1998.0,101.0,0.0,0.0,328.0,New York City,False,-0.815,-11.274,3.86,-0.63,7.33,0.0,+40.8736167,-073.8492139
36005036501,"Census Tract 365.01, Bronx County, New York",4079,12.0,1654.0,13.0,0.0,0.0,2371.0,New York City,False,-0.349,-8.238,-0.207,-0.322,8.755,-0.029,+40.8454083,-073.8857769
